NOC,Country Name,medal_type,medal_code,medal_date,Gold,Silver,Bronze,Total,event_type,name,gender,is_team_event,Cluster,height,weight,discipline,event,birth_date,birth_country,residence_country,hobbies,occupation,language,coach,sporting_relatives
USA,United States,Silver,2,8/9/24,40,44,42,126,HATH,spencer richard lee,M,FALSE,2,0,0,Wrestling,Men's Freestyle 57kg,10/14/98,United States,United States,,,English,,"His mother, Cathy, was an Olympic alternate judoka for France"
USA,United States,Bronze,3,8/9/24,40,44,42,126,HATH,aaron marquel brooks,M,FALSE,2,0,0,Wrestling,Men's Freestyle 86kg,6/15/00,United States,,,,English,"Club: Cael Sanderson (USA), 2004 Olympic freestyle wrestling champion","His brother, Isaiah, is a mixed martial arts fighter"
USA,United States,Bronze,3,8/9/24,40,44,42,126,HATH,helen louise maroulis,W,FALSE,2,0,0,Wrestling,Women's Freestyle 57kg,9/19/91,United States,United States,"Plays the harp. ""I’ve noticed I’m happier and perform better when I’m balanced and have other activities to enjoy besides just my sport."" (Instagram, 25 Jul 2022)",Athlete,"English, Greek",National: Terry Steiner (USA),
USA,United States,Gold,1,8/10/24,40,44,42,126,TEAM,team-achievement,M,TRUE,2,,,Athletics,Men's 4 x 400m Relay,,,,,,,,
USA,United States,Bronze,3,8/10/24,40,44,42,126,ATH,grant fisher,M,FALSE,2,177,0,Athletics,Men's 5000m,4/22/97,Canada,United States,"Hiking, computer programming, sleeping",Athlete,English,Personal: Mike Scannell (USA),"Father, Dan Fisher (athletics), ran cross country and the 5000m for Arizona State University (Tempe, AZ, USA) in the early 1980s and was roommates with Fisher's coach Mike Scannell. </p><p>Mother, Sonia Fisher (athletics), ran the 800m/1500m for the University of Houston (TX, USA). </p><p>Grandfather, Allan Fisher (athletics), won two conference 2-mile titles for Washington State University (Pullman, WA, USA) and finished fourth at the 1952 National Collegiate Athletic Association (NCAA) Championships in the 5000m. </p><p>Sister, Hailey Fisher (football) played for the University of Michigan (Ann Arbor, MI, USA) and has transferred to Miami University in Ohio (USA)"
USA,United States,Silver,2,8/10/24,40,44,42,126,ATH,shelby mcewen,M,FALSE,2,187,0,Athletics,Men's High Jump,4/6/96,United States,United States,"Singing, fishing, playing video games",Athlete,English,"Personal: Patrick Pyle (USA), former decathlete",
USA,United States,Gold,1,8/10/24,40,44,42,126,ATH,masai russell,W,FALSE,2,162,0,Athletics,Women's 100m Hurdles,6/17/00,United States,United States,,Athlete,English,Personal: Lonnie Greene (USA),
USA,United States,Gold,1,8/10/24,40,44,42,126,TEAM,team-achievement,W,TRUE,2,,,Athletics,Women's 4 x 400m Relay,,,,,,,,
USA,United States,Gold,1,8/10/24,40,44,42,126,HTEAM,team-achievement,M,FALSE,2,,,Basketball,Men,,,,,,,,
USA,United States,Bronze,3,8/10/24,40,44,42,126,HATH,victor,M,FALSE,2,0,0,Breaking,B-Boys,5/1/94,United States,United States,"Cycling, boxing, fitness",,English,,"Wife, Kateryna Pavlenko (beaking), B-Girl Kate"
USA,United States,Silver,2,8/10/24,40,44,42,126,ATH,nevin harrison,W,FALSE,2,0,0,Canoe Sprint,Women's Canoe Single 200m,6/2/02,United States,United States,"Biking, travelling, cooking, music and spending time with family",Athlete,"English, Spanish",Personal: Zsolt Szadovszki (HUN),
USA,United States,Gold,1,8/10/24,40,44,42,126,HTEAM,team-achievement,W,FALSE,2,,,Football,Women,,,,,,,,
USA,United States,Silver,2,8/10/24,40,44,42,126,ATH,brooke raboutou,W,FALSE,2,157,0,Sport Climbing,Women's Boulder & Lead,4/9/01,United States,United States,"Spending time with friends, surfing, travelling, sewing clothes",Athlete,English,"Personal: Robyn Erbesfield-Raboutou (USA), her mother","Father, Didier Raboutou (rock climbing), three-time World Cup champion.</p><p>Mother, Robyn Erbesfield-Raboutou (rock climbing), 1995 world champion, four-time World Cup champion. </p><p>Brother, Shawn Raboutou (rock climbing), became the first person to climb bouldering grade 9a/5.14d on more than one occasion (2022). Specialises in bouldering"
USA,United States,Bronze,3,8/10/24,40,44,42,126,HATH,kyle douglas dake,M,FALSE,2,0,0,Wrestling,Men's Freestyle 74kg,2/25/91,United States,United States,"Reading, camping",Athlete,English,National: Bill Zadick,
USA,United States,Gold,1,8/11/24,40,44,42,126,HTEAM,team-achievement,W,FALSE,2,,,Basketball,Women,,,,,,,,
USA,United States,Gold,1,8/11/24,40,44,42,126,ATH,jennifer valente,W,FALSE,2,0,0,Cycling Track,Women's Omnium,12/24/94,United States,United States,"Swimming, body surfing, paddle boarding, watching films","Athlete, student",English,,
USA,United States,Silver,2,8/11/24,40,44,42,126,HTEAM,team-achievement,W,FALSE,2,,,Volleyball,Women,,,,,,,,
USA,United States,Bronze,3,8/11/24,40,44,42,126,HTEAM,team-achievement,M,FALSE,2,,,Water Polo,Men,,,,,,,,
USA,United States,Silver,2,8/11/24,40,44,42,126,HATH,kennedy alexis blades,W,FALSE,2,0,0,Wrestling,Women's Freestyle 76kg,9/4/03,United States,United States,,Athlete,English,National: Terry Steiner.<br>Personal: Israel Martinez,"Sister, Korina Blades (wrestling), was the junior bronze medallist in 62kg at the 2021 World Championships"
CHN,China,Gold,1,7/27/24,40,27,24,91,TEAM,team-achievement,W,TRUE,1,,,Diving,Women's Synchronised 3m Springboard,,,,,,,,
CHN,China,Gold,1,7/27/24,40,27,24,91,HTEAM,china ,X,FALSE,1,170,0,Shooting,10m Air Rifle Mixed Team,12/31/99,,,,,,,
CHN,China,Bronze,3,7/27/24,40,27,24,91,TEAM,team-achievement,W,TRUE,1,,,Swimming,Women's 4 x 100m Freestyle Relay,,,,,,,,
CHN,China,Silver,2,7/28/24,40,27,24,91,HTEAM,team-achievement,W,FALSE,1,,,Archery,Women's Team,,,,,,,,
CHN,China,Gold,1,7/28/24,40,27,24,91,ATH,xie yu,M,FALSE,1,0,0,Shooting,10m Air Pistol Men,6/12/00,China,China,,Athlete,Mandarin,National: Yang Kaimei,
CHN,China,Bronze,3,7/28/24,40,27,24,91,ATH,zhang yufei,W,FALSE,1,0,0,Swimming,Women's 100m Butterfly,4/19/98,China,China,"Cross-stitching, watching television",Athlete,Mandarin,Cui Dengrong (CHN),
CHN,China,Silver,2,7/29/24,40,27,24,91,TEAM,team-achievement,M,TRUE,1,,,Artistic Gymnastics,Men's Team,,,,,,,,
CHN,China,Gold,1,7/29/24,40,27,24,91,TEAM,team-achievement,M,TRUE,1,,,Diving,Men's Synchronised 10m Platform,,,,,,,,
CHN,China,Gold,1,7/29/24,40,27,24,91,ATH,sheng lihao,M,FALSE,1,0,0,Shooting,10m Air Rifle Men,12/4/04,China,China,Playing online games,Athlete,Mandarin,National: Yao Ye (CHN),
CHN,China,Silver,2,7/29/24,40,27,24,91,ATH,huang yuting,W,FALSE,1,0,0,Shooting,10m Air Rifle Women,9/3/06,China,China,,Athlete,Mandarin,National: Ge Hongzhuan (CHN),
CHN,China,Silver,2,7/29/24,40,27,24,91,ATH,xu jiayu,M,FALSE,1,0,0,Swimming,Men's 100m Backstroke,8/19/95,China,China,"Watching television, playing video games, singing",Athlete,Mandarin,Club: Cai Li (CHN),"Mother, Yu Zhenzhen (swimming) competed in for Wenzhou in People's Republic of China"
CHN,China,Silver,2,7/29/24,40,27,24,91,ATH,tang qianting,W,FALSE,1,0,0,Swimming,Women's 100m Breaststroke,3/14/04,China,China,,"Athlete, student",Mandarin,,
CHN,China,Silver,2,7/30/24,40,27,24,91,ATH,qi ying,M,FALSE,1,0,0,Shooting,Trap Men,1/23/97,China,China,Billiards,Athlete,Mandarin,Personal: Zhang Yongjie (CHN),
CHN,China,Gold,1,7/30/24,40,27,24,91,HCOUP,wangsun,X,TRUE,1,0,0,Table Tennis,Mixed Doubles,2/11/94,China,China,Playing basketball,Athlete,Mandarin,Club: Zhu Zhigen (CHN),
CHN,China,Silver,2,7/31/24,40,27,24,91,ATH,zhang boheng,M,FALSE,1,0,0,Artistic Gymnastics,Men's All-Around,3/4/00,China,China,,Athlete,Mandarin,Club: Chen Wei (CHN),
CHN,China,Bronze,3,7/31/24,40,27,24,91,ATH,xiao ruoteng,M,FALSE,1,0,0,Artistic Gymnastics,Men's All-Around,1/30/96,China,China,Football,Athlete,Mandarin,,
CHN,China,Gold,1,7/31/24,40,27,24,91,ATH,deng yawen,W,FALSE,1,0,0,Cycling BMX Freestyle,Women's Park,10/17/05,China,China,"BMX is her primary and nearly sole hobby. ""Most of my life is taken up by BMX. My friends, coaches, playmates, and even social media are all about BMX. If I have to mention a hobby, it's probably just BMX."" (olympics.com, 18 Jun 2024)",Athlete,"English, Mandarin",National: Daniel Dhers (VEN),
CHN,China,Gold,1,7/31/24,40,27,24,91,TEAM,team-achievement,W,TRUE,1,,,Diving,Women's Synchronised 10m Platform,,,,,,,,
CHN,China,Gold,1,7/31/24,40,27,24,91,ATH,pan zhanle,M,FALSE,1,0,0,Swimming,Men's 100m Freestyle,8/4/04,China,China,,"Athlete, student",Mandarin,Club: Zheng Kunliang (CHN),
CHN,China,Gold,1,8/1/24,40,27,24,91,ATH,yang jiayu,W,FALSE,1,163,0,Athletics,Women's 20km Race Walk,2/18/96,China,China,,Athlete,Mandarin,National: Zhang Fuxin (CHN),
CHN,China,Bronze,3,8/1/24,40,27,24,91,HATH,ma zhenzhao,W,FALSE,1,0,0,Judo,Women -78 kg,4/24/98,China,,,Athlete,Mandarin,National: Xiong Fengshan (CHN),
CHN,China,Gold,1,8/1/24,40,27,24,91,ATH,liu yukun,M,FALSE,1,0,0,Shooting,50m Rifle 3 Positions Men,4/12/97,China,China,,Athlete,Mandarin,National: Qin Guofu (CHN),
CHN,China,Bronze,3,8/1/24,40,27,24,91,ATH,zhang yufei,W,FALSE,1,0,0,Swimming,Women's 200m Butterfly,4/19/98,China,China,"Cross-stitching, watching television",Athlete,Mandarin,Cui Dengrong (CHN),
CHN,China,Bronze,3,8/1/24,40,27,24,91,TEAM,team-achievement,W,TRUE,1,,,Swimming,Women's 4 x 200m Freestyle Relay,,,,,,,,
CHN,China,Gold,1,8/2/24,40,27,24,91,HCOUP,zhenghuang,X,TRUE,1,,,Badminton,Mixed Doubles,,,,,,,,
CHN,China,Gold,1,8/2/24,40,27,24,91,TEAM,team-achievement,M,TRUE,1,,,Diving,Men's Synchronised 3m Springboard,,,,,,,,
CHN,China,Bronze,3,8/2/24,40,27,24,91,ATH,zhang qiongyue,W,FALSE,1,0,0,Shooting,50m Rifle 3 Positions Women,3/12/04,China,China,,Athlete,Mandarin,National: Yao Ye (CHN),
CHN,China,Bronze,3,8/2/24,40,27,24,91,ATH,wang shun,M,FALSE,1,0,0,Swimming,Men's 200m Individual Medley,2/11/94,China,China,Playing basketball,Athlete,Mandarin,Club: Zhu Zhigen (CHN),
CHN,China,Silver,2,8/2/24,40,27,24,91,HCOUP,wangzhang,X,TRUE,1,181,0,Tennis,Mixed Doubles,5/7/01,China,China,,Athlete,Mandarin,National: Chen Qiqiu (CHN),
CHN,China,Silver,2,8/2/24,40,27,24,91,ATH,wang zisai,M,FALSE,1,0,0,Trampoline Gymnastics,Men,6/18/06,China,China,,"Athletes, student",Mandarin,Hu Junxiong,
CHN,China,Bronze,3,8/2/24,40,27,24,91,ATH,yan langyu,M,FALSE,1,0,0,Trampoline Gymnastics,Men,8/31/99,China,China,,,Chinese,"Personal: Luo Dan (CHN), He Te (CHN).<br>National: Dong Dong (CHN)",
CHN,China,Gold,1,8/3/24,40,27,24,91,HCOUP,chenjia,W,TRUE,1,,,Badminton,Women's Doubles,,,,,,,,
CHN,China,Silver,2,8/3/24,40,27,24,91,HCOUP,liutan,W,TRUE,1,0,0,Badminton,Women's Doubles,1/7/00,China,China,,,Mandarin,,
CHN,China,Silver,2,8/3/24,40,27,24,91,TEAM,team-achievement,X,TRUE,1,,,Swimming,Mixed 4 x 100m Medley Relay,,,,,,,,
CHN,China,Gold,1,8/3/24,40,27,24,91,HATH,chen meng,W,FALSE,1,0,0,Table Tennis,Women's Singles,1/15/94,China,China,Fashion,Athlete,Mandarin,"National: Ma Lin (CHN), Li Sun (CHN)",
CHN,China,Silver,2,8/3/24,40,27,24,91,HATH,sun yingsha,W,FALSE,1,0,0,Table Tennis,Women's Singles,11/4/00,China,China,"Riding roller coasters, badminton",Athlete,Mandarin,"National: Li Sun (CHN), Ma Lin (CHN), Qiu Yike (CHN)",
CHN,China,Gold,1,8/3/24,40,27,24,91,HATH,zheng qinwen,W,FALSE,1,178,0,Tennis,Women's Singles,10/8/02,China,,,,Chinese,Personal: Pere Riba (ESP),
CHN,China,Gold,1,8/4/24,40,27,24,91,ATH,liu yang,M,FALSE,1,0,0,Artistic Gymnastics,Men's Rings,8/11/94,China,China,,Athlete,Mandarin,National: Jin Weiguo (CHN),
CHN,China,Silver,2,8/4/24,40,27,24,91,ATH,zou jingyuan,M,FALSE,1,0,0,Artistic Gymnastics,Men's Rings,1/3/98,China,China,"Playing video games, listening to music",Athlete,Mandarin,Club: Teng Haibin (CHN),
CHN,China,Silver,2,8/4/24,40,27,24,91,ATH,qiu qiyuan,W,FALSE,1,0,0,Artistic Gymnastics,Women's Uneven Bars,5/24/07,China,China,"Dancing, she took lessons when she was younger",,"English, Mandarin",Personal: Liu Tao,
CHN,China,Silver,2,8/4/24,40,27,24,91,HCOUP,liangwang,M,TRUE,1,,,Badminton,Men's Doubles,,,,,,,,
CHN,China,Gold,1,8/4/24,40,27,24,91,TEAM,team-achievement,M,TRUE,1,,,Swimming,Men's 4 x 100m Medley Relay,,,,,,,,
CHN,China,Bronze,3,8/4/24,40,27,24,91,TEAM,team-achievement,W,TRUE,1,,,Swimming,Women's 4 x 100m Medley Relay,,,,,,,,
CHN,China,Bronze,3,8/4/24,40,27,24,91,ATH,zhang yufei,W,FALSE,1,0,0,Swimming,Women's 50m Freestyle,4/19/98,China,China,"Cross-stitching, watching television",Athlete,Mandarin,Cui Dengrong (CHN),
CHN,China,Gold,1,8/4/24,40,27,24,91,HATH,fan zhendong,M,FALSE,1,0,0,Table Tennis,Men's Singles,1/22/97,China,China,"Watching television, playing mobile phone games, singing Cantonese songs",Athlete,Mandarin,"National: Wang Hao (CHN), Liu Heng (CHN)",
CHN,China,Bronze,3,8/5/24,40,27,24,91,ATH,zhang boheng,M,FALSE,1,0,0,Artistic Gymnastics,Men's Horizontal Bar,3/4/00,China,China,,Athlete,Mandarin,Club: Chen Wei (CHN),
CHN,China,Gold,1,8/5/24,40,27,24,91,ATH,zou jingyuan,M,FALSE,1,0,0,Artistic Gymnastics,Men's Parallel Bars,1/3/98,China,China,"Playing video games, listening to music",Athlete,Mandarin,Club: Teng Haibin (CHN),
CHN,China,Silver,2,8/5/24,40,27,24,91,ATH,zhou yaqin,W,FALSE,1,0,0,Artistic Gymnastics,Women's Balance Beam,11/12/05,China,China,,Athlete,Mandarin,Club: Jiang Suchun (CHN),
CHN,China,Silver,2,8/5/24,40,27,24,91,ATH,feng bin,W,FALSE,1,182,0,Athletics,Women's Discus Throw,4/3/94,China,China,,Athlete,Mandarin,,
CHN,China,Silver,2,8/5/24,40,27,24,91,HATH,he bing jiao,W,FALSE,1,169,0,Badminton,Women's Singles,3/21/97,China,China,Visiting parks and museums,Athlete,Mandarin,,
CHN,China,Gold,1,8/5/24,40,27,24,91,ATH,li yuehong,M,FALSE,1,0,0,Shooting,25m Rapid Fire Pistol Men,8/28/89,China,China,Billiards,Athlete,Mandarin,National: Zhang Jianwei (CHN),
CHN,China,Bronze,3,8/5/24,40,27,24,91,ATH,wang xinjie,M,FALSE,1,0,0,Shooting,25m Rapid Fire Pistol Men,10/24/96,China,China,,,Mandarin,National: Jianwei Zhang,
CHN,China,Bronze,3,8/5/24,40,27,24,91,HTEAM,team-achievement,X,FALSE,1,,,Shooting,Skeet Mixed Team,,,,,,,,
CHN,China,Bronze,3,8/6/24,40,27,24,91,ATH,zhao jie,W,FALSE,1,183,0,Athletics,Women's Hammer Throw,10/13/02,China,China,,"Athlete, student",Mandarin,Personal: Ye Kuigang (CHN),
CHN,China,Silver,2,8/6/24,40,27,24,91,HATH,yang wenlu,W,FALSE,1,173,0,Boxing,Women's 60kg,1/13/91,China,China,,Athlete,Mandarin,Personal: Jiang Li (CHN),
CHN,China,Gold,1,8/6/24,40,27,24,91,ATH,quan hongchan,W,FALSE,1,0,0,Diving,Women's 10m Platform,3/28/07,China,China,"Skateboarding, dancing, playing mobile games",Athlete,Mandarin,Club: He Weiyi (CHN).</p><p>National: Chen Ruolin (CHN),
CHN,China,Silver,2,8/6/24,40,27,24,91,ATH,chen yuxi,W,FALSE,1,0,0,Diving,Women's 10m Platform,9/11/05,China,China,"Listening to music, reading novels, drawing",Athlete,Mandarin,National: Yu Xiaoling (CHN),"Her father, Chen Jian, was a senior gymnastics coach at a sports school in Shanghai (CHN)"
CHN,China,Bronze,3,8/6/24,40,27,24,91,HATH,meng lingzhe,M,FALSE,1,0,0,Wrestling,Men's Greco-Roman 130kg,4/16/98,China,China,,,Mandarin,National: Zheng Pan (CHN),
CHN,China,Silver,2,8/6/24,40,27,24,91,HATH,cao liguo,M,FALSE,1,0,0,Wrestling,Men's Greco-Roman 60kg,10/4/98,China,China,"Listening to music, watching movies",,Mandarin,National: Li Shujin (CHN),
CHN,China,Gold,1,8/7/24,40,27,24,91,TEAM,team-achievement,O,TRUE,1,,,Artistic Swimming,Team,,,,,,,,
CHN,China,Silver,2,8/7/24,40,27,24,91,ATH,deng lijuan,W,FALSE,1,163,0,Sport Climbing,Women's Speed,5/12/00,China,China,"Playing claw machine games, watching TV series, reading books","Athlete, student",Mandarin,National: Zhang Ning (CHN),
